Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
LEE	Lee	10218	11/04/2014	2014 General Election	35	POLL 035	3585	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10218	11/04/2014	2014 General Election	35	POLL 035	3585	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	54
LEE	Lee	10218	11/04/2014	2014 General Election	36	POLL 036	5574	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	2460
LEE	Lee	10218	11/04/2014	2014 General Election	36	POLL 036	5574	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	954
LEE	Lee	10218	11/04/2014	2014 General Election	36	POLL 036	5574	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	56
LEE	Lee	10218	11/04/2014	2014 General Election	36	POLL 036	5574	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	4
LEE	Lee	10218	11/04/2014	2014 General Election	36	POLL 036	5574	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	36	POLL 036	5574	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	75
LEE	Lee	10218	11/04/2014	2014 General Election	40	POLL 040	2818	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1443
LEE	Lee	10218	11/04/2014	2014 General Election	40	POLL 040	2818	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	472
LEE	Lee	10218	11/04/2014	2014 General Election	40	POLL 040	2818	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	46
LEE	Lee	10218	11/04/2014	2014 General Election	40	POLL 040	2818	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10218	11/04/2014	2014 General Election	40	POLL 040	2818	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	40	POLL 040	2818	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	41
LEE	Lee	10218	11/04/2014	2014 General Election	41	POLL 041	2158	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	749
LEE	Lee	10218	11/04/2014	2014 General Election	41	POLL 041	2158	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	366
LEE	Lee	10218	11/04/2014	2014 General Election	41	POLL 041	2158	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	23
LEE	Lee	10218	11/04/2014	2014 General Election	41	POLL 041	2158	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10218	11/04/2014	2014 General Election	41	POLL 041	2158	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	41	POLL 041	2158	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	39
LEE	Lee	10218	11/04/2014	2014 General Election	42	POLL 042	4630	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	731
LEE	Lee	10218	11/04/2014	2014 General Election	42	POLL 042	4630	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	654
LEE	Lee	10218	11/04/2014	2014 General Election	42	POLL 042	4630	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	41
LEE	Lee	10218	11/04/2014	2014 General Election	42	POLL 042	4630	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10218	11/04/2014	2014 General Election	42	POLL 042	4630	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	42	POLL 042	4630	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	38
LEE	Lee	10218	11/04/2014	2014 General Election	43	POLL 043	3021	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1942
LEE	Lee	10218	11/04/2014	2014 General Election	43	POLL 043	3021	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	306
LEE	Lee	10218	11/04/2014	2014 General Election	43	POLL 043	3021	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	19
LEE	Lee	10218	11/04/2014	2014 General Election	43	POLL 043	3021	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10218	11/04/2014	2014 General Election	43	POLL 043	3021	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	43	POLL 043	3021	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	30
LEE	Lee	10218	11/04/2014	2014 General Election	44	POLL 044	3454	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1456
LEE	Lee	10218	11/04/2014	2014 General Election	44	POLL 044	3454	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	656
LEE	Lee	10218	11/04/2014	2014 General Election	44	POLL 044	3454	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	47
LEE	Lee	10218	11/04/2014	2014 General Election	44	POLL 044	3454	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10218	11/04/2014	2014 General Election	44	POLL 044	3454	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	44	POLL 044	3454	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	55
LEE	Lee	10218	11/04/2014	2014 General Election	45	POLL 045	2427	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	890
LEE	Lee	10218	11/04/2014	2014 General Election	45	POLL 045	2427	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	370
LEE	Lee	10218	11/04/2014	2014 General Election	45	POLL 045	2427	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	50
LEE	Lee	10218	11/04/2014	2014 General Election	45	POLL 045	2427	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10218	11/04/2014	2014 General Election	45	POLL 045	2427	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	45	POLL 045	2427	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	28
LEE	Lee	10218	11/04/2014	2014 General Election	46	POLL 046	4196	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1133
LEE	Lee	10218	11/04/2014	2014 General Election	46	POLL 046	4196	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	890
LEE	Lee	10218	11/04/2014	2014 General Election	46	POLL 046	4196	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	72
LEE	Lee	10218	11/04/2014	2014 General Election	46	POLL 046	4196	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	4
LEE	Lee	10218	11/04/2014	2014 General Election	46	POLL 046	4196	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	4
LEE	Lee	10218	11/04/2014	2014 General Election	46	POLL 046	4196	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	73
LEE	Lee	10218	11/04/2014	2014 General Election	47	POLL 047	4622	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	972
LEE	Lee	10218	11/04/2014	2014 General Election	47	POLL 047	4622	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	745
LEE	Lee	10218	11/04/2014	2014 General Election	47	POLL 047	4622	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	72
LEE	Lee	10218	11/04/2014	2014 General Election	47	POLL 047	4622	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	6
LEE	Lee	10218	11/04/2014	2014 General Election	47	POLL 047	4622	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	47	POLL 047	4622	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	68
LEE	Lee	10218	11/04/2014	2014 General Election	48	POLL 048	3679	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1051
LEE	Lee	10218	11/04/2014	2014 General Election	48	POLL 048	3679	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	842
LEE	Lee	10218	11/04/2014	2014 General Election	48	POLL 048	3679	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	58
LEE	Lee	10218	11/04/2014	2014 General Election	48	POLL 048	3679	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	7
LEE	Lee	10218	11/04/2014	2014 General Election	48	POLL 048	3679	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	48	POLL 048	3679	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	53
LEE	Lee	10218	11/04/2014	2014 General Election	49	POLL 049	3082	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1204
LEE	Lee	10218	11/04/2014	2014 General Election	49	POLL 049	3082	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	525
LEE	Lee	10218	11/04/2014	2014 General Election	49	POLL 049	3082	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	52
LEE	Lee	10218	11/04/2014	2014 General Election	49	POLL 049	3082	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10218	11/04/2014	2014 General Election	49	POLL 049	3082	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	49	POLL 049	3082	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	50
LEE	Lee	10218	11/04/2014	2014 General Election	50	POLL 050	3395	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	661
LEE	Lee	10218	11/04/2014	2014 General Election	50	POLL 050	3395	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	581
LEE	Lee	10218	11/04/2014	2014 General Election	50	POLL 050	3395	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	51
LEE	Lee	10218	11/04/2014	2014 General Election	50	POLL 050	3395	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10218	11/04/2014	2014 General Election	50	POLL 050	3395	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	50	POLL 050	3395	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	36
LEE	Lee	10218	11/04/2014	2014 General Election	51	POLL 051	3880	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	501
LEE	Lee	10218	11/04/2014	2014 General Election	51	POLL 051	3880	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	668
LEE	Lee	10218	11/04/2014	2014 General Election	51	POLL 051	3880	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	39
LEE	Lee	10218	11/04/2014	2014 General Election	51	POLL 051	3880	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	4
LEE	Lee	10218	11/04/2014	2014 General Election	51	POLL 051	3880	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	51	POLL 051	3880	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	42
LEE	Lee	10218	11/04/2014	2014 General Election	52	POLL 052	3725	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	647
LEE	Lee	10218	11/04/2014	2014 General Election	52	POLL 052	3725	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	685
LEE	Lee	10218	11/04/2014	2014 General Election	52	POLL 052	3725	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	48
LEE	Lee	10218	11/04/2014	2014 General Election	52	POLL 052	3725	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10218	11/04/2014	2014 General Election	52	POLL 052	3725	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10218	11/04/2014	2014 General Election	52	POLL 052	3725	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	45
LEE	Lee	10218	11/04/2014	2014 General Election	53	POLL 053	3612	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	677
LEE	Lee	10218	11/04/2014	2014 General Election	53	POLL 053	3612	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	619
LEE	Lee	10218	11/04/2014	2014 General Election	53	POLL 053	3612	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	35
LEE	Lee	10218	11/04/2014	2014 General Election	53	POLL 053	3612	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10218	11/04/2014	2014 General Election	53	POLL 053	3612	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	53	POLL 053	3612	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	48
LEE	Lee	10218	11/04/2014	2014 General Election	55	POLL 055	4312	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1201
LEE	Lee	10218	11/04/2014	2014 General Election	55	POLL 055	4312	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	692
LEE	Lee	10218	11/04/2014	2014 General Election	55	POLL 055	4312	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	62
LEE	Lee	10218	11/04/2014	2014 General Election	55	POLL 055	4312	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10218	11/04/2014	2014 General Election	55	POLL 055	4312	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	55	POLL 055	4312	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	62
LEE	Lee	10218	11/04/2014	2014 General Election	56	POLL 056	3410	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	629
LEE	Lee	10218	11/04/2014	2014 General Election	56	POLL 056	3410	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	516
LEE	Lee	10218	11/04/2014	2014 General Election	56	POLL 056	3410	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	63
LEE	Lee	10218	11/04/2014	2014 General Election	56	POLL 056	3410	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10218	11/04/2014	2014 General Election	56	POLL 056	3410	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	56	POLL 056	3410	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	47
LEE	Lee	10218	11/04/2014	2014 General Election	57	POLL 057	3926	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1739
LEE	Lee	10218	11/04/2014	2014 General Election	57	POLL 057	3926	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	613
LEE	Lee	10218	11/04/2014	2014 General Election	57	POLL 057	3926	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	69
LEE	Lee	10218	11/04/2014	2014 General Election	57	POLL 057	3926	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10218	11/04/2014	2014 General Election	57	POLL 057	3926	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	57	POLL 057	3926	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	62
LEE	Lee	10218	11/04/2014	2014 General Election	58	POLL 058	3032	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	650
LEE	Lee	10218	11/04/2014	2014 General Election	58	POLL 058	3032	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	640
LEE	Lee	10218	11/04/2014	2014 General Election	58	POLL 058	3032	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	40
LEE	Lee	10218	11/04/2014	2014 General Election	58	POLL 058	3032	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10218	11/04/2014	2014 General Election	58	POLL 058	3032	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	58	POLL 058	3032	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	34
LEE	Lee	10218	11/04/2014	2014 General Election	59	POLL 059	3223	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	816
LEE	Lee	10218	11/04/2014	2014 General Election	59	POLL 059	3223	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	617
LEE	Lee	10218	11/04/2014	2014 General Election	59	POLL 059	3223	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	57
LEE	Lee	10218	11/04/2014	2014 General Election	59	POLL 059	3223	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10218	11/04/2014	2014 General Election	59	POLL 059	3223	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	59	POLL 059	3223	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	66
LEE	Lee	10218	11/04/2014	2014 General Election	60	POLL 060	2384	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1075
LEE	Lee	10218	11/04/2014	2014 General Election	60	POLL 060	2384	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	404
LEE	Lee	10218	11/04/2014	2014 General Election	60	POLL 060	2384	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	34
LEE	Lee	10218	11/04/2014	2014 General Election	60	POLL 060	2384	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10218	11/04/2014	2014 General Election	60	POLL 060	2384	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	60	POLL 060	2384	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	39
LEE	Lee	10218	11/04/2014	2014 General Election	61	POLL 061	3581	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	910
LEE	Lee	10218	11/04/2014	2014 General Election	61	POLL 061	3581	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	615
LEE	Lee	10218	11/04/2014	2014 General Election	61	POLL 061	3581	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	61
LEE	Lee	10218	11/04/2014	2014 General Election	61	POLL 061	3581	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10218	11/04/2014	2014 General Election	61	POLL 061	3581	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10218	11/04/2014	2014 General Election	61	POLL 061	3581	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	49
LEE	Lee	10218	11/04/2014	2014 General Election	62	POLL 062	2839	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	735
LEE	Lee	10218	11/04/2014	2014 General Election	62	POLL 062	2839	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	444
LEE	Lee	10218	11/04/2014	2014 General Election	62	POLL 062	2839	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	56
LEE	Lee	10218	11/04/2014	2014 General Election	62	POLL 062	2839	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10218	11/04/2014	2014 General Election	62	POLL 062	2839	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	62	POLL 062	2839	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	58
LEE	Lee	10218	11/04/2014	2014 General Election	63	POLL 063	3189	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	922
LEE	Lee	10218	11/04/2014	2014 General Election	63	POLL 063	3189	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	542
LEE	Lee	10218	11/04/2014	2014 General Election	63	POLL 063	3189	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	76
LEE	Lee	10218	11/04/2014	2014 General Election	63	POLL 063	3189	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10218	11/04/2014	2014 General Election	63	POLL 063	3189	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	63	POLL 063	3189	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	49
LEE	Lee	10218	11/04/2014	2014 General Election	64	POLL 064	3818	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1439
LEE	Lee	10218	11/04/2014	2014 General Election	64	POLL 064	3818	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	725
LEE	Lee	10218	11/04/2014	2014 General Election	64	POLL 064	3818	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	92
LEE	Lee	10218	11/04/2014	2014 General Election	64	POLL 064	3818	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	3
LEE	Lee	10218	11/04/2014	2014 General Election	64	POLL 064	3818	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	64	POLL 064	3818	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	65
LEE	Lee	10218	11/04/2014	2014 General Election	66	POLL 066	2176	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	454
LEE	Lee	10218	11/04/2014	2014 General Election	66	POLL 066	2176	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	135
LEE	Lee	10218	11/04/2014	2014 General Election	66	POLL 066	2176	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	24
LEE	Lee	10218	11/04/2014	2014 General Election	66	POLL 066	2176	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	0
LEE	Lee	10218	11/04/2014	2014 General Election	66	POLL 066	2176	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	66	POLL 066	2176	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	25
LEE	Lee	10218	11/04/2014	2014 General Election	69	POLL 069	3455	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1324
LEE	Lee	10218	11/04/2014	2014 General Election	69	POLL 069	3455	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	500
LEE	Lee	10218	11/04/2014	2014 General Election	69	POLL 069	3455	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	30
LEE	Lee	10218	11/04/2014	2014 General Election	69	POLL 069	3455	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	2
LEE	Lee	10218	11/04/2014	2014 General Election	69	POLL 069	3455	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	2
LEE	Lee	10218	11/04/2014	2014 General Election	69	POLL 069	3455	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	57
LEE	Lee	10218	11/04/2014	2014 General Election	70	POLL 070	3566	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1385
LEE	Lee	10218	11/04/2014	2014 General Election	70	POLL 070	3566	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	686
LEE	Lee	10218	11/04/2014	2014 General Election	70	POLL 070	3566	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	30
LEE	Lee	10218	11/04/2014	2014 General Election	70	POLL 070	3566	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10218	11/04/2014	2014 General Election	70	POLL 070	3566	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	1
LEE	Lee	10218	11/04/2014	2014 General Election	70	POLL 070	3566	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	51
LEE	Lee	10218	11/04/2014	2014 General Election	71	POLL 071	2739	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1021
LEE	Lee	10218	11/04/2014	2014 General Election	71	POLL 071	2739	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	554
LEE	Lee	10218	11/04/2014	2014 General Election	71	POLL 071	2739	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	28
LEE	Lee	10218	11/04/2014	2014 General Election	71	POLL 071	2739	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	5
LEE	Lee	10218	11/04/2014	2014 General Election	71	POLL 071	2739	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
LEE	Lee	10218	11/04/2014	2014 General Election	71	POLL 071	2739	0	0	0	U.S. Representative	 District 19	140190	UnderVotes	 	0	902	42
LEE	Lee	10218	11/04/2014	2014 General Election	72	POLL 072	3137	0	0	0	U.S. Representative	 District 19	140190	Curt Clawson	REP	119336537	61335	1175
LEE	Lee	10218	11/04/2014	2014 General Election	72	POLL 072	3137	0	0	0	U.S. Representative	 District 19	140190	April Freeman	DEM	118485187	60363	474
LEE	Lee	10218	11/04/2014	2014 General Election	72	POLL 072	3137	0	0	0	U.S. Representative	 District 19	140190	Ray Netherwood	LPF	108876138	61457	52
LEE	Lee	10218	11/04/2014	2014 General Election	72	POLL 072	3137	0	0	0	U.S. Representative	 District 19	140190	WriteinVotes	 	0	900	1
LEE	Lee	10218	11/04/2014	2014 General Election	72	POLL 072	3137	0	0	0	U.S. Representative	 District 19	140190	OverVotes	 	0	901	0
